"","Date","Atlanta Hawks","Boston Celtics","Brooklyn Nets","Charlotte Hornets","Chicago Bulls","Cleveland Cavaliers","Dallas Mavericks","Denver Nuggets","Detroit Pistons","Golden State Warriors","Houston Rockets","Indiana Pacers","Los Angeles Clippers","Los Angeles Lakers","Memphis Grizzlies","Miami Heat","Milwaukee Bucks","Minnesota Timberwolves","New Orleans Pelicans","New York Knicks","Oklahoma City Thunder","Orlando Magic","Philadelphia 76ers","Phoenix Suns","Portland Trail Blazers","Sacramento Kings","San Antonio Spurs","Toronto Raptors","Utah Jazz","Washington Wizards"
"1","Initial",1859.25611847805,1737.0483496695,942.478313860533,1780.75818680401,1354.1271482869,2244.01252390866,1496.95201532077,1167.14717364827,1488.69630764954,2626.90393860134,1580.34854118016,1611.08551535009,2000.12625912959,708.216319929467,1469.29090885162,1576.54869143941,1143.99506238634,985.445909086466,1247.60988127454,1049.2061142005,2050.54497493148,1190.84374911834,637.320874394849,1050.90612397589,1533.22401409121,1216.36505571047,2427.39630242956,1854.16972208967,1661.33445512674,1450.86229907604
"2","Tue, Oct 25, 2016",1859.25611847805,1737.0483496695,942.478313860533,1780.75818680401,1354.1271482869,2264.94866969664,1496.95201532077,1167.14717364827,1488.69630764954,2614.68004274305,1580.34854118016,1611.08551535009,2000.12625912959,708.216319929467,1469.29090885162,1576.54869143941,1143.99506238634,985.445909086466,1247.60988127454,1028.26996841252,2050.54497493148,1190.84374911834,637.320874394849,1050.90612397589,1540.92902915187,1216.36505571047,2439.62019828784,1854.16972208967,1653.62944006608,1450.86229907604
"3","Wed, Oct 26, 2016",1859.25611847805,1745.16828594924,934.358377580798,1794.98440515027,1354.1271482869,2264.94866969664,1486.00599020604,1172.95728471588,1468.91376788196,2614.68004274305,1579.89224560089,1622.03154046482,2000.12625912959,708.67261550873,1477.4114839421,1592.59151996958,1129.76884404007,977.325333995989,1241.79977020693,1028.26996841252,2057.80165188214,1174.80092058817,630.064197444188,1030.75859824426,1540.92902915187,1236.51258144211,2439.62019828784,1873.95226185725,1653.62944006608,1450.86229907604
"4","Thu, Oct 27, 2016",1876.73261002581,1742.74181846576,934.358377580798,1794.98440515027,1356.55361577038,2264.94866969664,1486.00599020604,1172.95728471588,1468.91376788196,2614.68004274305,1579.89224560089,1622.03154046482,2012.52454303135,708.67261550873,1477.4114839421,1592.59151996958,1129.76884404007,977.325333995989,1241.79977020693,1028.26996841252,2057.80165188214,1174.80092058817,630.064197444188,1030.75859824426,1528.53074525011,1227.26879491826,2448.8639848117,1873.95226185725,1653.62944006608,1433.38580752828
"5","Fri, Oct 28, 2016",1876.73261002581,1742.74181846576,935.344382273038,1805.13022938751,1356.55361577038,2272.65423073597,1475.33288179907,1172.95728471588,1494.23759547432,2623.33079582751,1590.56535400786,1621.04553577258,2012.52454303135,699.547823893597,1477.4114839421,1582.44569573234,1129.76884404007,977.325333995989,1233.14901712248,1028.26996841252,2063.66558367045,1149.47709299581,630.064197444188,1024.89466645594,1528.53074525011,1227.26879491826,2448.8639848117,1866.24670081792,1662.75423168121,1433.38580752828
"6","Sat, Oct 29, 2016",1899.66453223456,1749.43477897849,929.448251299733,1798.43726887478,1363.9595007153,2280.45867922861,1475.33288179907,1166.29418767081,1494.23759547432,2623.33079582751,1590.56535400786,1613.63965082766,2012.52454303135,699.547823893597,1475.30847862718,1582.44569573234,1135.66497501337,970.264596160891,1217.75996283877,1030.37297372744,2063.66558367045,1141.67264450317,607.132275235441,1024.89466645594,1535.19384229518,1234.32953275335,2464.2530390954,1866.24670081792,1662.75423168121,1433.38580752828
"7","Sun, Oct 30, 2016",1899.66453223456,1749.43477897849,929.448251299733,1798.43726887478,1363.9595007153,2280.45867922861,1470.78122368147,1166.29418767081,1511.71858034017,2630.11693007956,1595.11701212547,1613.63965082766,2028.42289173934,686.061138022909,1485.09950100449,1572.64115237723,1118.18399014752,970.264596160891,1217.75996283877,1030.37297372744,2077.15226954113,1141.67264450317,607.132275235441,1018.10853220389,1535.19384229518,1234.32953275335,2474.05758245052,1866.24670081792,1646.85588297322,1423.59478515097
"8","Mon, Oct 31, 2016",1913.03375702813,1749.43477897849,899.456923710217,1798.43726887478,1393.95082830481,2280.45867922861,1470.78122368147,1159.59536061779,1511.71858034017,2630.11693007956,1595.11701212547,1613.63965082766,2044.50681772585,686.061138022909,1485.09950100449,1572.64115237723,1118.18399014752,970.264596160891,1217.75996283877,1030.37297372744,2077.15226954113,1141.67264450317,607.132275235441,1002.02460621738,1535.19384229518,1220.96030795978,2474.05758245052,1872.94552787094,1646.85588297322,1423.59478515097
"9","Tue, Nov 1, 2016",1913.03375702813,1749.43477897849,899.456923710217,1798.43726887478,1393.95082830481,2291.39907189284,1470.78122368147,1159.59536061779,1527.45953169232,2649.34494045132,1584.17661946124,1622.82988669223,2044.50681772585,676.870902158341,1480.27010234657,1587.74199197271,1123.13850948463,975.093994818811,1212.80544350167,1014.63202237529,2077.15226954113,1148.14343672146,600.661483017157,1002.02460621738,1515.96583192341,1205.8594683643,2473.38264802106,1872.94552787094,1647.53081740268,1423.59478515097
"10","Wed, Nov 2, 2016",1911.80044610442,1760.35564501675,900.596605388041,1812.2182694916,1383.02996226655,2291.39907189284,1453.87325386658,1159.59536061779,1526.31985001449,2649.34494045132,1605.10760782584,1622.82988669223,2039.35677741049,678.104213082048,1490.11148551183,1587.74199197271,1123.13850948463,975.093994818811,1202.9640603364,993.701034010686,2082.3023098565,1148.14343672146,586.880482400331,1003.10872279595,1514.88171534484,1205.8594683643,2473.38264802106,1887.14371142356,1664.43878721757,1409.39660159835
"11","Thu, Nov 3, 2016",1911.80044610442,1750.54010797725,900.596605388041,1812.2182694916,1383.02996226655,2301.21460893235,1453.87325386658,1166.8353578432,1526.31985001449,2674.11187175374,1605.10760782584,1619.70736894588,2039.35677741049,678.104213082048,1490.11148551183,1587.74199197271,1126.26102723098,967.853997593399,1202.9640603364,993.701034010686,2057.53537855409,1156.82338801191,586.880482400331,1003.10872279595,1514.88171534484,1197.17951707384,2473.38264802106,1887.14371142356,1664.43878721757,1409.39660159835
"12","Fri, Nov 4, 2016",1910.66636649884,1750.54010797725,893.320494655774,1819.49438022387,1379.60915651271,2301.21460893235,1442.25884534024,1166.8353578432,1526.31985001449,2674.11236704781,1605.10760782584,1619.70736894588,2054.03508123552,678.103717787977,1475.4331816868,1575.22242534542,1126.26102723098,967.853997593399,1200.65081710228,997.121839764531,2057.53537855409,1156.82338801191,586.880482400331,1005.42196603007,1526.49612387117,1197.17951707384,2488.85255980705,1899.66327805086,1648.96887543158,1410.53068120393
"13","Sat, Nov 5, 2016",1928.01000271442,1750.54010797725,893.320494655774,1819.49438022387,1361.20121268351,2304.62321723267,1442.25884534024,1147.81597854276,1545.33922931494,2674.11236704781,1587.76397161025,1638.11531277508,2058.3553311544,678.103717787977,1475.4331816868,1575.22242534542,1144.50332344555,951.100360089298,1200.65081710228,997.121839764531,2074.28901605819,1159.36248931231,583.471874100009,1005.42196603007,1526.49612387117,1178.93722085928,2484.53230988817,1899.66327805086,1648.96887543158,1407.99157990354
"14","Sun, Nov 6, 2016",1928.01000271442,1748.9007713446,893.320494655774,1819.49438022387,1361.20121268351,2304.62321723267,1456.41530674109,1149.45531517541,1545.33922931494,2674.11236704781,1587.76397161025,1638.11531277508,2058.3553311544,682.517588167214,1466.91985231482,1575.22242534542,1130.34686204469,951.100360089298,1200.65081710228,988.083200996536,2074.28901605819,1159.36248931231,583.471874100009,1001.00809565083,1535.00945324315,1179.45370169483,2484.53230988817,1899.1467972153,1658.00751419958,1407.99157990354
"15","Mon, Nov 7, 2016",1928.01000271442,1748.9007713446,893.320494655774,1840.63748865811,1389.32381548017,2304.62321723267,1456.41530674109,1149.45531517541,1516.10923518279,2683.29911035843,1599.4777610509,1616.97220434084,2087.58532528655,682.517588167214,1466.91985231482,1560.33174814015,1130.34686204469,951.100360089298,1191.46407379167,988.083200996536,2089.17969326345,1131.23988651564,562.895177275785,1001.00809565083,1535.00945324315,1179.45370169483,2484.53230988817,1899.1467972153,1678.5842110238,1396.27779046289
"16","Tue, Nov 8, 2016",1929.86854402192,1748.9007713446,902.624727794245,1840.63748865811,1389.32381548017,2302.76467592517,1470.62370805954,1144.23489518502,1516.10923518279,2683.29911035843,1599.4777610509,1616.97220434084,2087.58532528655,668.309186848766,1472.14027230521,1560.33174814015,1130.34686204469,941.796126950827,1181.835716635,988.083200996536,2089.17969326345,1131.23988651564,562.895177275785,993.91741131264,1542.10013758134,1189.0820588515,2484.53230988817,1899.1467972153,1678.5842110238,1396.27779046289
"17","Wed, Nov 9, 2016",1941.36292632163,1741.92189386103,888.724141418898,1849.81279748221,1377.82943318046,2302.76467592517,1454.10596936666,1144.23489518502,1514.52946550883,2699.81684905131,1599.67938258423,1625.70042153222,2115.89537364523,668.309186848766,1472.14027230521,1560.33174814015,1130.34686204469,950.131387059958,1181.835716635,1001.98378737188,2083.03911301406,1122.90462640651,554.16696008441,995.497180986594,1513.79008922266,1189.0820588515,2484.33068835485,1905.28737746469,1669.40890219971,1403.25666794646
"18","Thu, Nov 10, 2016",1941.36292632163,1741.92189386103,888.724141418898,1849.81279748221,1381.2219903977,2302.76467592517,1454.10596936666,1127.64320161986,1514.52946550883,2716.40854261646,1599.67938258423,1625.70042153222,2115.89537364523,669.999986113324,1472.14027230521,1556.93919092291,1121.82740978286,950.131387059958,1190.35516889684,1001.98378737188,2083.03911301406,1122.90462640651,554.16696008441,995.497180986594,1513.79008922266,1187.39125958694,2484.33068835485,1905.28737746469,1669.40890219971,1403.25666794646
"19","Fri, Nov 11, 2016",1941.36292632163,1766.45434091938,888.724141418898,1844.45375806257,1381.2219903977,2315.49970211753,1454.10596936666,1127.64320161986,1503.38776165232,2716.40854261646,1599.67938258423,1625.27918098262,2121.04739910956,669.999986113324,1472.14027230521,1556.93919092291,1121.82740978286,950.131387059958,1190.35516889684,977.451340313531,2077.88708754973,1106.55713951268,554.58820063401,995.497180986594,1520.04094375762,1181.14040505198,2495.47239221136,1910.64641688433,1685.75638909354,1390.5216417541
"20","Sat, Nov 12, 2016",1956.83899020311,1776.07982058037,900.414614136364,1844.45375806257,1392.96554262372,2315.49970211753,1454.10596936666,1112.45661727236,1518.57434599982,2716.40854261646,1590.72181645023,1615.65370132163,2134.313552586,673.306575186597,1468.32910295957,1543.4161237789,1125.6385791285,936.865233583519,1187.04857982356,965.450120109545,2077.88708754973,1106.55713951268,539.112136752528,983.806708269128,1520.04094375762,1181.14040505198,2504.42995834536,1922.64763708832,1699.27945623755,1378.77808952808
"21","Sun, Nov 13, 2016",1956.83899020311,1776.07982058037,900.414614136364,1833.6238645249,1392.96554262372,2326.3295956552,1454.10596936666,1101.53568290091,1518.57434599982,2726.34512542434,1590.72181645023,1615.65370132163,2134.313552586,648.25181961739,1468.32910295957,1543.4161237789,1125.6385791285,961.919989152726,1187.04857982356,965.450120109545,2077.72601453007,1106.71821253235,539.112136752528,973.870125461252,1530.96187812907,1181.14040505198,2504.42995834536,1922.64763708832,1699.27945623755,1378.77808952808
"22","Mon, Nov 14, 2016",1956.83899020311,1775.49284203992,878.258147618856,1833.6238645249,1392.96554262372,2326.3295956552,1451.09645250574,1101.53568290091,1520.8625290379,2726.34512542434,1611.76222385674,1635.83518877777,2156.47001910351,648.25181961739,1472.29865205065,1536.60154324821,1125.6385791285,961.919989152726,1187.63555836402,968.459636970459,2075.43783149199,1086.53672507621,518.071729346018,973.870125461252,1530.96187812907,1181.14040505198,2511.24453887605,1922.64763708832,1695.30990714648,1378.77808952808
"23","Tue, Nov 15, 2016",1964.52307787045,1775.49284203992,873.45392822583,1843.47143719867,1406.38026641119,2334.54147295002,1451.09645250574,1101.53568290091,1520.8625290379,2726.34512542434,1611.76222385674,1635.83518877777,2156.47001910351,653.056039010416,1472.29865205065,1528.91745558087,1125.6385791285,952.072416478949,1187.63555836402,968.459636970459,2075.43783149199,1086.53672507621,518.071729346018,973.870125461252,1517.5471543416,1181.14040505198,2511.24453887605,1914.43575979349,1695.30990714648,1378.77808952808
"24","Wed, Nov 16, 2016",1974.05537908718,1786.37251271987,873.45392822583,1843.47143719867,1406.38026641119,2333.52966844485,1440.21678182579,1117.61157610838,1519.92865764283,2735.63407937459,1605.53362257627,1636.84699328293,2155.93611229299,653.056039010416,1472.83255886117,1528.91745558087,1116.10627791177,952.072416478949,1180.44756042023,969.393508365522,2081.66643277246,1093.72472302,518.580735004627,957.794232253782,1517.5471543416,1174.32474085354,2518.06020307449,1905.14680584324,1695.30990714648,1378.26908386947
"25","Thu, Nov 17, 2016",1974.05537908718,1786.37251271987,873.45392822583,1843.47143719867,1410.14330383845,2333.52966844485,1440.21678182579,1117.61157610838,1519.92865764283,2735.63407937459,1621.42351789396,1636.84699328293,2155.93611229299,653.056039010416,1472.83255886117,1552.36378772537,1092.65994576728,976.187275054638,1180.44756042023,958.473526434474,2081.66643277246,1093.72472302,494.465876428939,957.794232253782,1501.65725902391,1174.32474085354,2518.06020307449,1905.14680584324,1691.54686971921,1389.18906580052
"26","Fri, Nov 18, 2016",1969.08525929079,1770.45887676809,858.0203641638,1848.44155699506,1410.14330383845,2354.21596811994,1425.23325899472,1111.74602945378,1499.24235796775,2751.54771532638,1621.42351789396,1635.43638416832,2164.56848447677,645.244157198498,1487.81608169224,1552.36378772537,1092.65994576728,976.187275054638,1185.22069091593,958.473526434474,2097.09999683449,1093.72472302,494.465876428939,959.204841368398,1496.88412852821,1165.69236866976,2525.87208488641,1911.01235249784,1691.54686971921,1389.18906580052
"27","Sat, Nov 19, 2016",1969.08525929079,1777.02219649588,858.0203641638,1847.66436926325,1400.27742242305,2354.21596811994,1421.65113403729,1111.74602945378,1492.67903823995,2756.35214496915,1630.44710348138,1635.43638416832,2174.43436589218,645.244157198498,1510.1557737457,1559.47442743243,1087.8555161245,953.847583001182,1185.99787864773,958.473526434474,2097.09999683449,1097.30684797742,497.631509081469,956.039208715867,1496.88412852821,1165.69236866976,2525.87208488641,1911.01235249784,1682.5232841318,1382.07842609346
"28","Sun, Nov 20, 2016",1968.53319733927,1777.02219649588,836.874943623719,1847.66436926325,1411.45329449355,2354.21596811994,1421.65113403729,1113.74817762132,1492.67903823995,2756.35214496915,1630.44710348138,1636.75056204991,2174.43436589218,634.068285127994,1510.1557737457,1559.47442743243,1087.8555161245,953.847583001182,1185.99787864773,959.025588385999,2095.7858189529,1097.30684797742,497.631509081469,956.039208715867,1518.02954906829,1166.15911279277,2525.87208488641,1910.54560837483,1680.52113596426,1382.07842609346
"29","Mon, Nov 21, 2016",1968.53319733927,1786.26604548874,836.874943623719,1843.0412138743,1411.45329449355,2354.21596811994,1414.49490929792,1113.74817762132,1485.74511889736,2783.2156120692,1637.38102282397,1609.88709494986,2185.97276112832,634.068285127994,1514.77892913466,1558.94713285627,1094.59828888758,944.603734008322,1185.99787864773,959.025588385999,2095.7858189529,1090.56407521434,498.158803657627,946.918336083024,1518.02954906829,1166.15911279277,2533.02830962579,1899.00721313869,1680.52113596426,1391.1992987263
"30","Tue, Nov 22, 2016",1967.64237484828,1786.26604548874,836.874943623719,1843.0412138743,1408.94952613918,2354.21596811994,1414.49490929792,1116.25194597569,1485.74511889736,2783.2156120692,1637.38102282397,1609.88709494986,2185.97276112832,634.059696902807,1514.77892913466,1558.94713285627,1094.59828888758,944.603734008322,1186.88870113872,960.055530497121,2095.79440717809,1090.56407521434,498.158803657627,946.918336083024,1516.99960695717,1166.15911279277,2533.02830962579,1899.00721313869,1680.52113596426,1391.1992987263
"31","Wed, Nov 23, 2016",1982.82801787953,1804.15893453176,818.9820545807,1834.14004981046,1408.94952613918,2367.40972968033,1394.47306534676,1092.15002212648,1502.36476307065,2803.59165636727,1620.79527311507,1594.70145191861,2205.99460507947,613.683652604733,1522.51865766926,1542.32748868297,1094.59828888758,923.280898197194,1208.21153694985,960.055530497121,2095.07361153339,1085.72499922351,490.419075123023,951.75741207386,1503.80584539677,1166.87990843746,2541.92947368963,1915.5929628476,1704.62305981347,1391.1992987263
"32","Fri, Nov 25, 2016",1973.08060123792,1794.57074242559,799.27708021011,1833.85610007641,1425.07552075301,2395.30088727489,1366.5819077522,1085.96551722081,1503.42039677399,2817.12550992966,1637.54463371737,1614.4064262892,2204.93897137613,600.149799042351,1512.39095468341,1552.45519166882,1085.34572337905,934.793942007046,1190.91292774216,960.339480231163,2101.25811643906,1078.06032179305,474.293080509196,940.244368264008,1521.10445460446,1150.13054783515,2551.5176657958,1924.84552835613,1714.37047645507,1398.86397615676
"33","Sat, Nov 26, 2016",1973.08060123792,1794.57074242559,799.27708021011,1841.71705336268,1425.07552075301,2395.30088727489,1366.5819077522,1085.96551722081,1484.47892241222,2826.60206035831,1637.54463371737,1614.4064262892,2204.93897137613,600.149799042351,1517.50360433622,1547.34254201602,1085.34572337905,925.317391578391,1190.91292774216,952.478526944895,2120.19959080084,1078.06032179305,474.293080509196,940.244368264008,1521.10445460446,1150.13054783515,2563.60945556434,1924.84552835613,1714.37047645507,1386.77218638822
"34","Sun, Nov 27, 2016",1973.13637618942,1794.57074242559,779.082408470502,1841.71705336268,1425.07552075301,2400.28689587008,1379.05091276532,1095.63641276928,1484.47892241222,2826.60206035831,1654.56091301621,1616.85366089891,2202.49173676642,600.094024090855,1517.50360433622,1547.34254201602,1094.56167749194,925.317391578391,1178.44392272905,952.478526944895,2120.19959080084,1068.84436768015,469.307071914012,930.573472715545,1504.08817530563,1170.32521957476,2563.60945556434,1924.84552835613,1714.37047645507,1386.77218638822
"35","Mon, Nov 28, 2016",1965.21020041547,1806.78733563379,779.082408470502,1863.45844366057,1425.07552075301,2400.28689587008,1379.05091276532,1095.63641276928,1484.47892241222,2834.52823613226,1654.56091301621,1616.85366089891,2202.49173676642,600.094024090855,1495.76221403832,1535.12594880782,1094.56167749194,913.508904924381,1178.44392272905,942.425545367799,2130.25257237793,1068.84436768015,451.257796220813,930.573472715545,1504.08817530563,1160.74103524646,2563.60945556434,1942.89480404933,1726.17896310908,1396.35637071652
"36","Tue, Nov 29, 2016",1965.21020041547,1806.78733563379,779.064630012885,1858.19901472868,1425.07552075301,2400.41477347908,1379.05091276532,1095.63641276928,1489.73835134411,2834.52823613226,1637.83598150577,1616.85366089891,2202.50951522404,581.761062796769,1495.76221403832,1535.12594880782,1094.43379988293,913.508904924381,1196.77688402313,942.425545367799,2130.25257237793,1068.82259008221,451.257796220813,930.573472715545,1504.08817530563,1160.74103524646,2563.63123316228,1942.89480404933,1742.90389461952,1396.35637071652
"37","Wed, Nov 30, 2016",1964.93963535416,1803.65773673714,779.064630012885,1858.19901472868,1424.70793686567,2400.41477347908,1370.42151891316,1083.19276441919,1492.86795024076,2834.52823613226,1637.83598150577,1602.36985219269,2202.50951522404,582.128646684108,1478.35983925022,1547.5695971579,1094.43379988293,908.39413781947,1196.77688402313,947.54031247271,2143.27215832476,1068.82259008221,451.257796220813,930.84403777685,1518.57198401185,1160.74103524646,2572.26062701444,1960.29717883743,1742.90389461952,1383.3367847697
"38","Thu, Dec 1, 2016",1964.93963535416,1803.65773673714,758.145519843616,1871.51269563616,1424.70793686567,2391.30717448222,1357.10783800568,1083.19276441919,1492.86795024076,2834.19219892554,1638.1720187125,1602.36985219269,2211.6171142209,582.128646684108,1483.60609981087,1549.9187648843,1115.3529100522,908.39413781947,1196.77688402313,947.54031247271,2143.27215832476,1063.57632952157,451.257796220813,930.84403777685,1518.57198401185,1160.74103524646,2572.26062701444,1960.29717883743,1740.55472689312,1383.3367847697
"39","Fri, Dec 2, 2016",1959.96412896519,1812.27292117976,758.145519843616,1871.51269563616,1425.11038710916,2390.90472423873,1357.10783800568,1062.928055422,1497.84345662973,2834.19219892554,1658.43672770969,1602.36985219269,2228.38033744395,560.655590923791,1483.60609981087,1549.9187648843,1115.3529100522,902.064758872966,1180.01366080008,953.869691419213,2143.27215832476,1082.6766270309,432.157498711482,930.84403777685,1518.57198401185,1152.12585080384,2577.01334926257,1981.77023459775,1740.55472689312,1378.58406252157
"40","Sat, Dec 3, 2016",1931.8686065487,1816.11351135497,745.508220373915,1871.27714565783,1407.24223603486,2390.90472423873,1374.97598907998,1052.76103020959,1497.84345662973,2850.58528088187,1658.43672770969,1602.36985219269,2228.38033744395,554.536667060404,1489.72502367425,1541.3640693238,1127.9902095219,902.300308851297,1180.01366080008,953.869691419213,2143.27215832476,1082.6766270309,428.316908536268,914.450955820516,1527.12667957235,1152.12585080384,2577.01334926257,2009.86575701424,1750.72175210553,1378.58406252157
"41","Sun, Dec 4, 2016",1931.8686065487,1816.11351135497,745.508220373915,1871.27714565783,1407.24223603486,2390.90472423873,1374.97598907998,1052.76103020959,1495.89954408513,2850.58528088187,1658.43672770969,1603.40345695142,2227.34673268521,554.536667060404,1489.72502367425,1541.3640693238,1127.9902095219,902.300308851297,1169.5349934621,959.643334904969,2153.75082566274,1084.6205395755,428.316908536268,914.450955820516,1527.12667957235,1146.35220731808,2577.01334926257,2009.86575701424,1750.72175210553,1378.58406252157
